NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,smiles,mol_id
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,TOX25196
1.0,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,TOX2364
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,TOX2367
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,TOX2366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,TOX2361
0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,1.0,,CC(C)(C)CC(C)(C)c1ccc(O)cc1,TOX2360
0.0,,,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,TOX2369
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)NC(Cc1ccccc1)C(=O)O,TOX25697
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,TOX3016
,,,,,,,0.0,,0.0,,,C#CC(O)(/C=C\Cl)CC,TOX3010
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,TOX3011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC1(C)CC(=O)NC1=O,TOX3019
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,BrCCCCCCBr,TOX24452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,TOX22508
0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,CC(C)CC(=O)C1C(=O)c2ccccc2C1=O,TOX22509
0.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,0.0,O=C([O-])c1cc2cc(Cc3cccnc3)ccc2o1,TOX25226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(=O)Nc1ccccc1,TOX22507
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1,TOX25224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O,TOX25225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,TOX25222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCOC(CC)OC(C)COC(O)CC,TOX22503
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,TOX25220
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(C)C1CCC(O)CC1,TOX6623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,TOX2927
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCc1nc(C)c[nH]1,TOX24744
,,,,,,,0.0,,0.0,,,Cc1ccc(Cl)c(O)c1,TOX26558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1(C)C(=O)C(C)(C)C1=O,TOX24745
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,NC(=O)C1c2ccccc2CCc2ccccc21,TOX26551
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,NCCOCCOCCN,TOX24742
0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,TOX26553
0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,TOX26552
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,TOX26555
0.0,,0.0,0.0,1.0,,,,0.0,,0.0,1.0,O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,TOX26557
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,1.0,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,TOX26556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,TOX26086
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCc1ccccc1,TOX6994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/O)c3csc(N)n3)[C@H]2SC1,TOX26084
0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,TOX26083
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,TOX3373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C,TOX26081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOP(OCC)OCC,TOX6991
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)CC(=O)CC(C)CC(C)C,TOX6998
0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,TOX26088
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,O=[N+]([O-])c1ccc2ncccc2c1,TOX984
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,O=[N+]([O-])c1cccc2cccnc12,TOX985
0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,TOX636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C=O,TOX637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,O=c1[nH]cc(F)c(=O)[nH]1,TOX634
1.0,1.0,0.0,,,,,,,0.0,,0.0,C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,TOX26889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,TOX26888
,,,,,,,0.0,,0.0,,,CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@H]2O)OC[C@@]1(C)O,TOX26887
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=C(NNCS(=O)(=O)[O-])c1ccncc1,TOX26885
0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,1.0,CCCCCCCCCC(=O)NO,TOX26883
,,,,,,,0.0,,0.0,,,CCC(C)C(N)C(=O)O,TOX26882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,TOX26881
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,TOX26332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCC(C)(C)S,TOX7868
0.0,0.0,0.0,,,0.0,,,1.0,,0.0,0.0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,TOX2577
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCc1ccccc1CC,TOX7866
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,TOX4102
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,TOX4101
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,TOX4100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,TOX4107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1ccc2c(c1)Cc1ccccc1-2,TOX4105
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,c1ccc2c(c1)-c1cccc3cccc-2c13,TOX4104
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)CC(C)(C)C1CCCCC1,TOX27682
0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,CC1(O)CSC(C)(O)CS1,TOX27683
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,TOX4109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,TOX4108
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)OC(=O)C[C@H]21,TOX27686
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O.O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O,TOX27687
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,C/C=C(\C)C(=O)OCCc1ccccc1,TOX27684
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,TOX25099
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CCNc1nc(NC(C)CC)nc(OC)n1,TOX17594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCNc1nc(NCC)nc(SC)n1,TOX17596
0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,TOX21699
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)OC/C=C(/C)CCC=C(C)C,TOX27068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCC(=O)C(C)=O,TOX27066
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Cc1ccnc2ccccc12,TOX27067
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)CCc1ccccc1,TOX27064
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1ccccc1OC,TOX27065
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC/C=C/CO,TOX27062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1cccc(OC)c1,TOX27060
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCCCCCCCCCC,TOX27061
0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,,0.0,C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](OC(C)=O)[C@@H](O)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C,TOX20484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,TOX18852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC(C)c1nccnc1OC,TOX27082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)O)C=C2)c2ccc(Nc3ccc(S(=O)(=O)[O-])cc3)cc2)ccc1N,TOX24904
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1(C)CC(=O)CC(C)(C)N1[O],TOX24905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCC1CC2CC1C1CCC(CO)C21,TOX24900
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1,TOX24901
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-],TOX24902
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCOC(=O)/C=C(\C)O[Ti](O/C(C)=C/C(=O)OCC)(OC(C)C)OC(C)C,TOX24903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1(C)C(O)C(C)(C)C1O,TOX24908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,TOX25710
0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,O=C1OC(=O)c2cccc3cccc1c23,TOX6505
0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,TOX25863
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CN(C)[C@@H]1C(O)=C(C(=O)NCN[C@@H](CCCCN)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,TOX25344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,TOX2993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,O=C(O)CC(C(=O)O)S(=O)(=O)O,TOX22426
0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](O)[C@@H]1N(C)C(=O)CN,TOX2624
,,,,,,,0.0,,0.0,,,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,TOX2994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,TOX2628
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CCCNC(C)(C)COC(=O)c1ccccc1,TOX25341
1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,TOX2998
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,TOX2999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,TOX22423
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCC(O)c1ccccc1,TOX22422
0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,,,1.0,CC1=CC(=O)c2ccccc2C1=O,TOX1715
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cc1cc(O)ccc1Cl,TOX1717
0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,TOX1716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1ccc(CC2=NCCN2)cc1,TOX1718
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,TOX25763
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,TOX25762
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,TOX25767
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,TOX25766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,NCCCC(N)(C(=O)O)C(F)F,TOX25765
1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)[O-])CC[C@@]43C)[C@@H]1CCC2=O,TOX25764
0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,TOX25769
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO,TOX25768
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCC(O)CO,TOX16646
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCc1ccccc1,TOX2193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCC1CCCO1,TOX2191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCCCCC,TOX2194
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,TOX12615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],TOX12614
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCSP(=O)(OCC)SCCC,TOX12611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,TOX12610
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,TOX12613
0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,1.0,,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,TOX12344
0.0,0.0,,,0.0,0.0,,,,,1.0,,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,TOX12348
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,TOX12619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,TOX25506
1.0,1.0,,,0.0,0.0,,,0.0,,,0.0,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,TOX25502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,TOX25500
1.0,1.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,TOX16508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[C@@H]1CN([C@H]2CC[C@](C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,TOX25508
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,TOX3576
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,TOX3572
0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,TOX3571
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,CCC(=O)OC(=O)CC,TOX7007
0.0,0.0,0.0,,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,TOX3719
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,TOX3718
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,TOX3713
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,TOX3712
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,TOX3716
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,TOX4291
,,,,,,,0.0,,0.0,,,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,TOX4926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC1CCC(CC2CCC(N)CC2)CC1,TOX4921
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N#C/C(N)=C(/N)C#N,TOX4923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCCCCCN,TOX4922
0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,TOX4299
0.0,,,,,,1.0,1.0,0.0,1.0,1.0,,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,TOX166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(CCl)OC(C)CCl,TOX167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCC(CO)(CBr)CBr,TOX164
